x(m)        y(m)        z(m)        h max (m)
 16531.00000  6439.00000     0.00000     6.78430
 16606.80000  6439.00000     0.00000     6.75520
 16682.70000  6439.00000     0.00000     6.77850
 16758.50000  6439.00000     0.00000     6.75480
 16834.30000  6439.00000     0.00000     6.80690
 16910.10000  6439.00000     0.00000     6.76580
 16985.90000  6439.00000     0.00000     6.75200
 17061.70000  6439.00000     0.00000     6.82810
 17137.50000  6439.00000     0.00000     6.73970
 17213.30000  6439.00000     0.00000     6.73270
 17289.10000  6439.00000     0.00000     6.72250
 17364.90000  6439.00000     0.00000     6.87500
 17440.70000  6439.00000     0.00000     6.70690
 17516.60000  6439.00000     0.00000     6.79680
 17592.40000  6439.00000     0.00000     6.71590
 17668.20000  6439.00000     0.00000     6.92530
 17744.00000  6439.00000     0.00000     6.74600
 17819.80000  6439.00000     0.00000     6.79850
 17895.60000  6439.00000     0.00000     6.74250
 17971.40000  6439.00000     0.00000     6.76180
 18047.20000  6439.00000     0.00000     6.75680
 18123.00000  6439.00000     0.00000     6.77520
 18198.80000  6439.00000     0.00000     6.75740
 18274.60000  6439.00000     0.00000     6.75730
 18350.40000  6439.00000     0.00000     6.75660
 18426.30000  6439.00000     0.00000     6.75650
 18502.10000  6439.00000     0.00000     6.75490
 18577.90000  6439.00000     0.00000     6.77160
 18653.70000  6439.00000     0.00000     6.74970
 18729.50000  6439.00000     0.00000     6.75350
 18805.30000  6439.00000     0.00000     6.74580
 18881.10000  6439.00000     0.00000     6.76550
 18956.90000  6439.00000     0.00000     6.75410
 19032.70000  6439.00000     0.00000     6.75720
 19108.50000  6439.00000     0.00000     6.76340
 19184.30000  6439.00000     0.00000     6.76230
 19260.20000  6439.00000     0.00000     6.77800
 19336.00000  6439.00000     0.00000     6.76390
 19411.80000  6439.00000     0.00000     6.76680
 19487.60000  6439.00000     0.00000     6.76670
 19563.40000  6439.00000     0.00000     6.76340
 19639.20000  6439.00000     0.00000     6.79640
 19715.00000  6439.00000     0.00000     6.77830
 19790.80000  6439.00000     0.00000     6.76650
 19866.60000  6439.00000     0.00000     6.76720
 19942.40000  6439.00000     0.00000     6.76630
 20018.20000  6439.00000     0.00000     6.75850
 20094.00000  6439.00000     0.00000     6.77550
 20169.90000  6439.00000     0.00000     6.76480
 20245.70000  6439.00000     0.00000     6.77380
 20321.50000  6439.00000     0.00000     6.77750
 20397.30000  6439.00000     0.00000     6.78640
 20473.10000  6439.00000     0.00000     6.78180
 20548.90000  6439.00000     0.00000     6.76660
 20624.70000  6439.00000     0.00000     6.78140
 20700.50000  6439.00000     0.00000     6.72010
 20776.30000  6439.00000     0.00000     6.73100
 20852.10000  6439.00000     0.00000     6.75550
 20927.90000  6439.00000     0.00000     6.78370
 21003.80000  6439.00000     0.00000     6.76950
 21079.60000  6439.00000     0.00000     6.77970
 21155.40000  6439.00000     0.00000     6.76750
 21231.20000  6439.00000     0.00000     6.77530
 21307.00000  6439.00000     0.00000     6.76370
 21382.80000  6439.00000     0.00000     6.76680
 21458.60000  6439.00000     0.00000     6.75820
 21534.40000  6439.00000     0.00000     6.74660
 21610.20000  6439.00000     0.00000     6.76290
 21686.00000  6439.00000     0.00000     6.72830
 21761.80000  6439.00000     0.00000     0.00000
 21837.60000  6439.00000     0.00000     0.00000
 21913.50000  6439.00000     0.00000     0.00000
 21989.30000  6439.00000     0.00000     0.00000
 22065.10000  6439.00000     0.00000     0.00000
 22140.90000  6439.00000     0.00000     0.00000
 22216.70000  6439.00000     0.00000     6.75600
 22292.50000  6439.00000     0.00000     6.75230
 22368.30000  6439.00000     0.00000     0.00000
 22444.10000  6439.00000     0.00000     0.00000
 22519.90000  6439.00000     0.00000     0.00000
 22595.70000  6439.00000     0.00000     0.00000
 22671.50000  6439.00000     0.00000     6.74690
 22747.40000  6439.00000     0.00000     6.78140
 22823.20000  6439.00000     0.00000     6.72510
 22899.00000  6439.00000     0.00000     6.78050
 22974.80000  6439.00000     0.00000     6.70100
 23050.60000  6439.00000     0.00000     6.75810
 23126.40000  6439.00000     0.00000     6.75070
 23202.20000  6439.00000     0.00000     6.80330
 23278.00000  6439.00000     0.00000     6.74680
 23353.80000  6439.00000     0.00000     6.83670
 23429.60000  6439.00000     0.00000     6.78440
 23505.40000  6439.00000     0.00000     6.82410
 23581.20000  6439.00000     0.00000     6.78420
 23657.10000  6439.00000     0.00000     6.83200
 23732.90000  6439.00000     0.00000     6.76760
 23808.70000  6439.00000     0.00000     6.83210
 23884.50000  6439.00000     0.00000     6.80700
 23960.30000  6439.00000     0.00000     6.80770
 24036.10000  6439.00000     0.00000     6.78090
 24111.90000  6439.00000     0.00000     6.78900
 24187.70000  6439.00000     0.00000     6.78360
 24263.50000  6439.00000     0.00000     6.74360
 24339.30000  6439.00000     0.00000     6.75460
 24415.10000  6439.00000     0.00000     6.73760
 24491.00000  6439.00000     0.00000     6.72730
 24566.80000  6439.00000     0.00000     0.00000
 24642.60000  6439.00000     0.00000     6.75990
 24718.40000  6439.00000     0.00000     6.75390
 24794.20000  6439.00000     0.00000     0.00000
 24870.00000  6439.00000     0.00000     6.74240
 24945.80000  6439.00000     0.00000     6.73520
 25021.60000  6439.00000     0.00000     6.77270
 25097.40000  6439.00000     0.00000     6.71650
 25173.20000  6439.00000     0.00000     0.00000
 25249.00000  6439.00000     0.00000     0.00000
 25324.80000  6439.00000     0.00000     6.74260
 25400.70000  6439.00000     0.00000     6.71940
 25476.50000  6439.00000     0.00000     0.00000
 25552.30000  6439.00000     0.00000     0.00000
 25628.10000  6439.00000     0.00000     6.75340
 25703.90000  6439.00000     0.00000     6.74480
 25779.70000  6439.00000     0.00000     6.72390
 11803.10000  6439.00000     0.00000     0.00000
  1293.49000  6439.00000     0.00000     0.00000
 11830.90000  6439.00000     0.00000     0.00000
 11906.70000  6439.00000     0.00000     7.94940
 11982.50000  6439.00000     0.00000     7.82740
 12058.30000  6439.00000     0.00000     8.10550
  5462.97000  6439.00000     0.00000     0.00000
  5507.06000  6439.00000     0.00000     0.00000
  5311.35000  6439.00000     0.00000     0.00000
  5235.54000  6439.00000     0.00000     0.00000
  5387.16000  6439.00000     0.00000     0.00000
  1159.06000  6439.00000     0.00000     0.00000
  1369.29000  6439.00000     0.00000     0.00000
  3643.56000  6439.00000     0.00000    38.04570
  3567.75000  6439.00000     0.00000    37.43070
  5538.77000  6446.33000     0.00000     0.00000
  5548.29000  6448.52000     0.00000     0.00000
 11767.00000  6450.90000     0.00000     0.00000
  1159.06000  6456.19000     0.00000     0.00000
 11755.10000  6456.48000     0.00000     0.00000
 11697.00000  6456.76000     0.00000     0.00000
  5614.58000  6463.83000     0.00000     0.00000
  5646.86000  6471.28000     0.00000     0.00000
 11679.30000  6472.32000     0.00000     0.00000
 11637.20000  6472.75000     0.00000     0.00000
  5690.39000  6481.33000     0.00000     0.00000
  5745.42000  6494.03000     0.00000     0.00000
  5766.20000  6498.83000     0.00000     0.00000
 25552.30000  6514.81000     0.00000     6.78460
 25628.10000  6514.81000     0.00000     0.00000
 25703.90000  6514.81000     0.00000     6.80050
 25779.70000  6514.81000     0.00000     6.76180
 11630.80000  6514.81000     0.00000     0.00000
  1217.68000  6514.81000     0.00000     0.00000
  3643.56000  6514.81000     0.00000    43.51270
  3567.75000  6514.81000     0.00000    42.59870
  1293.49000  6514.81000     0.00000     0.00000
  3491.94000  6514.81000     0.00000    42.95170
  1160.72000  6514.81000     0.00000     0.00000
  1369.29000  6514.81000     0.00000     0.00000
 11679.30000  6514.81000     0.00000     0.00000
 11755.10000  6514.81000     0.00000     0.00000
 11830.90000  6514.81000     0.00000     5.98910
  5766.20000  6514.81000     0.00000     0.00000
  5835.42000  6514.81000     0.00000     0.00000
  5614.58000  6514.81000     0.00000     0.00000
  5538.77000  6514.81000     0.00000     0.00000
  5690.39000  6514.81000     0.00000     0.00000
  1445.10000  6514.81000     0.00000     0.00000
  1520.91000  6514.81000     0.00000     0.00000
  1596.72000  6514.81000     0.00000     0.00000
  1672.53000  6514.81000     0.00000     0.00000
  1748.34000  6514.81000     0.00000     0.00000
  1824.15000  6514.81000     0.00000     0.00000
  1899.96000  6514.81000     0.00000     0.00000
  1975.76000  6514.81000     0.00000     0.00000
  2051.57000  6514.81000     0.00000     0.00000
  2127.38000  6514.81000     0.00000     0.00000
  2203.19000  6514.81000     0.00000     0.00000
  2279.00000  6514.81000     0.00000     0.00000
  2354.81000  6514.81000     0.00000     0.00000
  2430.62000  6514.81000     0.00000    12.21720
  2506.43000  6514.81000     0.00000    23.87980
  2582.23000  6514.81000     0.00000    26.29590
  2658.04000  6514.81000     0.00000    27.53370
  2733.85000  6514.81000     0.00000    29.11070
  2809.66000  6514.81000     0.00000    31.15870
  2885.47000  6514.81000     0.00000    33.26570
  2961.28000  6514.81000     0.00000    34.04270
  3037.09000  6514.81000     0.00000    34.42770
  3112.90000  6514.81000     0.00000    36.63470
  3188.70000  6514.81000     0.00000    39.68370
  3264.51000  6514.81000     0.00000    43.49570
  3340.32000  6514.81000     0.00000    46.16670
  3416.13000  6514.81000     0.00000    45.68170
  3719.36000  6514.81000     0.00000    44.09570
  3795.17000  6514.81000     0.00000    44.05970
  3870.98000  6514.81000     0.00000    44.71170
  3946.79000  6514.81000     0.00000    48.37370
  4022.60000  6514.81000     0.00000    51.02070
  4098.41000  6514.81000     0.00000    50.25470
  4174.22000  6514.81000     0.00000    46.99170
  4250.03000  6514.81000     0.00000    43.91670
  4325.83000  6514.81000     0.00000    42.05470
  4401.64000  6514.81000     0.00000    44.85570
  4477.45000  6514.81000     0.00000    36.93170
  4553.26000  6514.81000     0.00000     0.00000
  4629.07000  6514.81000     0.00000     0.00000
  4704.88000  6514.81000     0.00000     0.00000
  4780.69000  6514.81000     0.00000     0.00000
  4856.50000  6514.81000     0.00000     0.00000
  4932.30000  6514.81000     0.00000     0.00000
  5008.11000  6514.81000     0.00000     0.00000
  5083.92000  6514.81000     0.00000     0.00000
  5159.73000  6514.81000     0.00000     0.00000
  5235.54000  6514.81000     0.00000     0.00000
  5311.35000  6514.81000     0.00000     0.00000
  5387.16000  6514.81000     0.00000     0.00000
  5462.97000  6514.81000     0.00000     0.00000
 11906.70000  6514.81000     0.00000     7.57530
 11982.50000  6514.81000     0.00000     8.55150
 12058.30000  6514.81000     0.00000     8.25390
 12134.10000  6514.81000     0.00000    10.01360
 12209.90000  6514.81000     0.00000     8.93740
 12285.80000  6514.81000     0.00000     9.70590
 12361.60000  6514.81000     0.00000     8.88620
 12437.40000  6514.81000     0.00000     8.65180
 12513.20000  6514.81000     0.00000     9.25020
 12589.00000  6514.81000     0.00000     8.96870
 12664.80000  6514.81000     0.00000     9.76210
 12740.60000  6514.81000     0.00000    10.07020
 12816.40000  6514.81000     0.00000     9.68500
 12892.20000  6514.81000     0.00000    10.40640
 12968.00000  6514.81000     0.00000     9.54340
 13043.80000  6514.81000     0.00000    10.18270
 13119.60000  6514.81000     0.00000    11.66670
 13195.50000  6514.81000     0.00000    10.26160
 13271.30000  6514.81000     0.00000     9.48920
 13347.10000  6514.81000     0.00000     9.45260
 13422.90000  6514.81000     0.00000     8.47990
 13498.70000  6514.81000     0.00000    11.36030
 13574.50000  6514.81000     0.00000    10.62500
 13650.30000  6514.81000     0.00000    10.63040
 13726.10000  6514.81000     0.00000    10.15950
 13801.90000  6514.81000     0.00000     8.64270
 13877.70000  6514.81000     0.00000     8.28430
 13953.50000  6514.81000     0.00000     8.05820
 14029.30000  6514.81000     0.00000     8.46080
 14105.20000  6514.81000     0.00000     7.66800
 14181.00000  6514.81000     0.00000     8.17880
 14256.80000  6514.81000     0.00000    10.74260
 14332.60000  6514.81000     0.00000     8.21490
 14408.40000  6514.81000     0.00000     7.44870
 14484.20000  6514.81000     0.00000     7.01620
 14560.00000  6514.81000     0.00000     7.18130
 14635.80000  6514.81000     0.00000     7.15990
 14711.60000  6514.81000     0.00000     9.16700
 14787.40000  6514.81000     0.00000     7.31490
 14863.20000  6514.81000     0.00000     7.10600
 14939.10000  6514.81000     0.00000     7.78380
 15014.90000  6514.81000     0.00000     7.71740
 15090.70000  6514.81000     0.00000     8.90070
 15166.50000  6514.81000     0.00000     7.14510
 15242.30000  6514.81000     0.00000     6.86140
 15318.10000  6514.81000     0.00000     8.04850
 15393.90000  6514.81000     0.00000     6.85480
 15469.70000  6514.81000     0.00000     7.38990
 15545.50000  6514.81000     0.00000     7.32700
 15621.30000  6514.81000     0.00000     7.10740
 15697.10000  6514.81000     0.00000     7.47770
 15773.00000  6514.81000     0.00000     6.84320
 15848.80000  6514.81000     0.00000     6.77650
 15924.60000  6514.81000     0.00000     6.81740
 16000.40000  6514.81000     0.00000     6.78640
 16076.20000  6514.81000     0.00000     6.83860
 16152.00000  6514.81000     0.00000     6.78630
 16227.80000  6514.81000     0.00000     6.85020
 16303.60000  6514.81000     0.00000     6.81880
 16379.40000  6514.81000     0.00000     6.84620
 16455.20000  6514.81000     0.00000     6.80940
 16531.00000  6514.81000     0.00000     6.81740
 16606.80000  6514.81000     0.00000     6.76080
 16682.70000  6514.81000     0.00000     6.81200
 16758.50000  6514.81000     0.00000     6.76600
 16834.30000  6514.81000     0.00000     6.82270
 16910.10000  6514.81000     0.00000     6.79500
 16985.90000  6514.81000     0.00000     6.73670
 17061.70000  6514.81000     0.00000     6.74430
 17137.50000  6514.81000     0.00000     6.74580
 17213.30000  6514.81000     0.00000     6.86060
 17289.10000  6514.81000     0.00000     7.00470
 17364.90000  6514.81000     0.00000     6.82540
 17440.70000  6514.81000     0.00000     6.85810
 17516.60000  6514.81000     0.00000     6.82590
 17592.40000  6514.81000     0.00000     6.79820
 17668.20000  6514.81000     0.00000     6.81190
 17744.00000  6514.81000     0.00000     6.77490
 17819.80000  6514.81000     0.00000     6.82070
 17895.60000  6514.81000     0.00000     6.79290
 17971.40000  6514.81000     0.00000     6.79780
 18047.20000  6514.81000     0.00000     6.78940
 18123.00000  6514.81000     0.00000     6.80350
 18198.80000  6514.81000     0.00000     6.78730
 18274.60000  6514.81000     0.00000     6.78370
 18350.40000  6514.81000     0.00000     6.78570
 18426.30000  6514.81000     0.00000     6.78500
 18502.10000  6514.81000     0.00000     6.78020
 18577.90000  6514.81000     0.00000     6.80310
 18653.70000  6514.81000     0.00000     6.78630
 18729.50000  6514.81000     0.00000     6.80200
 18805.30000  6514.81000     0.00000     6.80790
 18881.10000  6514.81000     0.00000     6.79240
 18956.90000  6514.81000     0.00000     6.78270
 19032.70000  6514.81000     0.00000     6.81840
 19108.50000  6514.81000     0.00000     6.79500
 19184.30000  6514.81000     0.00000     6.78060
 19260.20000  6514.81000     0.00000     6.79960
 19336.00000  6514.81000     0.00000     6.79760
 19411.80000  6514.81000     0.00000     6.79530
 19487.60000  6514.81000     0.00000     6.79740
 19563.40000  6514.81000     0.00000     6.81300
 19639.20000  6514.81000     0.00000     6.79370
 19715.00000  6514.81000     0.00000     6.81330
 19790.80000  6514.81000     0.00000     6.78370
 19866.60000  6514.81000     0.00000     6.80970
 19942.40000  6514.81000     0.00000     6.78450
 20018.20000  6514.81000     0.00000     6.80890
 20094.00000  6514.81000     0.00000     6.79400
 20169.90000  6514.81000     0.00000     6.74340
 20245.70000  6514.81000     0.00000     0.00000
 20321.50000  6514.81000     0.00000     6.79910
 20397.30000  6514.81000     0.00000     6.84940
 20473.10000  6514.81000     0.00000     6.81390
 20548.90000  6514.81000     0.00000     6.83250
 20624.70000  6514.81000     0.00000     6.82730
 20700.50000  6514.81000     0.00000     6.83100
 20776.30000  6514.81000     0.00000     6.84430
 20852.10000  6514.81000     0.00000     6.82000
 20927.90000  6514.81000     0.00000     6.81800
 21003.80000  6514.81000     0.00000     6.82360
 21079.60000  6514.81000     0.00000     6.82620
 21155.40000  6514.81000     0.00000     6.81030
 21231.20000  6514.81000     0.00000     6.83870
 21307.00000  6514.81000     0.00000     6.82090
 21382.80000  6514.81000     0.00000     6.76150
 21458.60000  6514.81000     0.00000     6.80320
 21534.40000  6514.81000     0.00000     0.00000
 21610.20000  6514.81000     0.00000     0.00000
 21686.00000  6514.81000     0.00000     0.00000
 21761.80000  6514.81000     0.00000     0.00000
 21837.60000  6514.81000     0.00000     6.80780
 21913.50000  6514.81000     0.00000     6.80760
 21989.30000  6514.81000     0.00000     6.76560
 22065.10000  6514.81000     0.00000     0.00000
 22140.90000  6514.81000     0.00000     0.00000
 22216.70000  6514.81000     0.00000     0.00000
 22292.50000  6514.81000     0.00000     6.78390
 22368.30000  6514.81000     0.00000     6.77590
 22444.10000  6514.81000     0.00000     6.77020
 22519.90000  6514.81000     0.00000     6.78190
 22595.70000  6514.81000     0.00000     6.79860
 22671.50000  6514.81000     0.00000     6.78870
 22747.40000  6514.81000     0.00000     6.78580
 22823.20000  6514.81000     0.00000     6.77310
 22899.00000  6514.81000     0.00000     6.79890
 22974.80000  6514.81000     0.00000     6.78360
 23050.60000  6514.81000     0.00000     6.81400
 23126.40000  6514.81000     0.00000     6.76200
 23202.20000  6514.81000     0.00000     6.84210
 23278.00000  6514.81000     0.00000     6.82250
 23353.80000  6514.81000     0.00000     6.87820
 23429.60000  6514.81000     0.00000     6.84200
 23505.40000  6514.81000     0.00000     6.87500
 23581.20000  6514.81000     0.00000     6.89920
 23657.10000  6514.81000     0.00000     6.95090
 23732.90000  6514.81000     0.00000     6.85180
 23808.70000  6514.81000     0.00000     6.93610
 23884.50000  6514.81000     0.00000     6.85400
 23960.30000  6514.81000     0.00000     6.89080
 24036.10000  6514.81000     0.00000     6.85960
 24111.90000  6514.81000     0.00000     6.76310
 24187.70000  6514.81000     0.00000     0.00000
 24263.50000  6514.81000     0.00000     6.75530
 24339.30000  6514.81000     0.00000     6.74010
 24415.10000  6514.81000     0.00000     6.78450
 24491.00000  6514.81000     0.00000     6.74210
 24566.80000  6514.81000     0.00000     0.00000
 24642.60000  6514.81000     0.00000     6.81370
 24718.40000  6514.81000     0.00000     6.79290
 24794.20000  6514.81000     0.00000     6.78920
 24870.00000  6514.81000     0.00000     0.00000
 24945.80000  6514.81000     0.00000     0.00000
 25021.60000  6514.81000     0.00000     0.00000
 25097.40000  6514.81000     0.00000     6.82750
 25173.20000  6514.81000     0.00000     6.77250
 25249.00000  6514.81000     0.00000     6.83550
 25324.80000  6514.81000     0.00000     6.77190
 25400.70000  6514.81000     0.00000     6.76760
 25476.50000  6514.81000     0.00000     0.00000
  5842.01000  6516.33000     0.00000     0.00000
  5843.99000  6516.79000     0.00000     0.00000
 11611.60000  6522.95000     0.00000     0.00000
 11603.50000  6526.41000     0.00000     0.00000
 11542.80000  6529.97000     0.00000     0.00000
  1160.72000  6533.66000     0.00000     0.00000
  5917.82000  6533.83000     0.00000     0.00000
  5942.55000  6539.54000     0.00000     0.00000
 11527.70000  6540.12000     0.00000     0.00000
  5993.63000  6551.34000     0.00000     0.00000
 11493.10000  6556.02000     0.00000     0.00000
  6041.11000  6562.30000     0.00000     0.00000
  6069.44000  6568.84000     0.00000     0.00000
 11474.40000  6571.82000     0.00000     0.00000
  6139.68000  6585.05000     0.00000     0.00000
  6145.24000  6586.34000     0.00000     0.00000
  1217.68000  6590.62000     0.00000     0.00000
 11527.70000  6590.62000     0.00000     0.00000
  1293.49000  6590.62000     0.00000     0.00000
  1369.29000  6590.62000     0.00000     0.00000
  3416.13000  6590.62000     0.00000    46.93870
  3567.75000  6590.62000     0.00000    45.96370
  3491.94000  6590.62000     0.00000    46.35170
 11473.70000  6590.62000     0.00000     0.00000
 11603.50000  6590.62000     0.00000     0.00000
 11679.30000  6590.62000     0.00000     8.12470
  1445.10000  6590.62000     0.00000     0.00000
  1520.91000  6590.62000     0.00000     0.00000
  1596.72000  6590.62000     0.00000     0.00000
  1672.53000  6590.62000     0.00000     0.00000
  1748.34000  6590.62000     0.00000     0.00000
  1824.15000  6590.62000     0.00000     0.00000
  1899.96000  6590.62000     0.00000     0.00000
  1975.76000  6590.62000     0.00000     0.00000
  2051.57000  6590.62000     0.00000     0.00000
  2127.38000  6590.62000     0.00000     0.00000
  2203.19000  6590.62000     0.00000     0.00000
  2279.00000  6590.62000     0.00000     0.00000
  2354.81000  6590.62000     0.00000     0.00000
  2430.62000  6590.62000     0.00000     0.00000
  2506.43000  6590.62000     0.00000     0.00000
  2582.23000  6590.62000     0.00000    16.31480
  2658.04000  6590.62000     0.00000    22.95000
  2733.85000  6590.62000     0.00000    25.83770
  2809.66000  6590.62000     0.00000    31.87470
  2885.47000  6590.62000     0.00000    33.44470
  2961.28000  6590.62000     0.00000    34.50270
  3037.09000  6590.62000     0.00000    36.98070
  3112.90000  6590.62000     0.00000    36.95370
  3188.70000  6590.62000     0.00000    35.63270
  3264.51000  6590.62000     0.00000    39.30070
  3340.32000  6590.62000     0.00000    42.01070
  3643.56000  6590.62000     0.00000    50.20270
  3719.36000  6590.62000     0.00000    51.77170
  3795.17000  6590.62000     0.00000    52.67870
  3870.98000  6590.62000     0.00000    49.26170
  3946.79000  6590.62000     0.00000    54.76270
  4022.60000  6590.62000     0.00000    55.10170
  4098.41000  6590.62000     0.00000    56.40070
  4174.22000  6590.62000     0.00000    57.15270
  4250.03000  6590.62000     0.00000    56.62770
  4325.83000  6590.62000     0.00000    55.39970
  4401.64000  6590.62000     0.00000    54.76970
  4477.45000  6590.62000     0.00000    53.30270
  4553.26000  6590.62000     0.00000    30.11120
  4629.07000  6590.62000     0.00000    21.10480
  4704.88000  6590.62000     0.00000    11.21080
  4780.69000  6590.62000     0.00000     0.00000
  4856.50000  6590.62000     0.00000     0.00000
  4932.30000  6590.62000     0.00000     0.00000
  5008.11000  6590.62000     0.00000     0.00000
  5083.92000  6590.62000     0.00000     0.00000
  5159.73000  6590.62000     0.00000     0.00000
  5235.54000  6590.62000     0.00000     0.00000
  5311.35000  6590.62000     0.00000     0.00000
  5387.16000  6590.62000     0.00000     0.00000
  5462.97000  6590.62000     0.00000     0.00000
  5538.77000  6590.62000     0.00000     0.00000
  5614.58000  6590.62000     0.00000     0.00000
  5690.39000  6590.62000     0.00000     0.00000
  5766.20000  6590.62000     0.00000     0.00000
 11755.10000  6590.62000     0.00000     8.25330
 11830.90000  6590.62000     0.00000     7.83610
 11906.70000  6590.62000     0.00000     9.14980
 11982.50000  6590.62000     0.00000     9.10520
 12058.30000  6590.62000     0.00000    10.88020
 12134.10000  6590.62000     0.00000     8.98090
 12209.90000  6590.62000     0.00000     9.09190
 12285.80000  6590.62000     0.00000     9.34380
 12361.60000  6590.62000     0.00000     8.85160
 12437.40000  6590.62000     0.00000     9.37520
 12513.20000  6590.62000     0.00000     8.74930
 12589.00000  6590.62000     0.00000    10.47280
 12664.80000  6590.62000     0.00000     9.92230
 12740.60000  6590.62000     0.00000     9.87170
 12816.40000  6590.62000     0.00000     9.70680
 12892.20000  6590.62000     0.00000    10.43290
 12968.00000  6590.62000     0.00000     9.78820
 13043.80000  6590.62000     0.00000     9.77370
 13119.60000  6590.62000     0.00000    10.14940
 13195.50000  6590.62000     0.00000    11.15510
 13271.30000  6590.62000     0.00000     9.57600
 13347.10000  6590.62000     0.00000     9.76840
 13422.90000  6590.62000     0.00000    10.02240
 13498.70000  6590.62000     0.00000     9.70330
 13574.50000  6590.62000     0.00000     8.91820
 13650.30000  6590.62000     0.00000     9.18600
 13726.10000  6590.62000     0.00000     9.47550
 13801.90000  6590.62000     0.00000     9.05750
 13877.70000  6590.62000     0.00000     9.04750
 13953.50000  6590.62000     0.00000     9.12640
 14029.30000  6590.62000     0.00000     7.48310
 14105.20000  6590.62000     0.00000     7.41170
 14181.00000  6590.62000     0.00000     8.19390
 14256.80000  6590.62000     0.00000     8.81050
 14332.60000  6590.62000     0.00000     7.58440
 14408.40000  6590.62000     0.00000     8.75290
 14484.20000  6590.62000     0.00000     8.24080
 14560.00000  6590.62000     0.00000     9.84010
  6145.24000  6590.62000     0.00000     0.00000
 14635.80000  6590.62000     0.00000     7.96130
  6163.78000  6590.62000     0.00000     0.00000
 14711.60000  6590.62000     0.00000     7.46020
  5917.82000  6590.62000     0.00000     0.00000
 14787.40000  6590.62000     0.00000     6.85400
  5842.01000  6590.62000     0.00000     0.00000
 14863.20000  6590.62000     0.00000     6.91800
 14939.10000  6590.62000     0.00000     7.94450
  5993.63000  6590.62000     0.00000     0.00000
 15014.90000  6590.62000     0.00000     8.44430
 15090.70000  6590.62000     0.00000     8.02390
  6069.44000  6590.62000     0.00000     0.00000
 15166.50000  6590.62000     0.00000     6.76410
 15242.30000  6590.62000     0.00000     7.28020
 15318.10000  6590.62000     0.00000     6.92980
 15393.90000  6590.62000     0.00000     6.77730
 15469.70000  6590.62000     0.00000     6.85600
 15545.50000  6590.62000     0.00000     6.76860
 15621.30000  6590.62000     0.00000     6.84400
 15697.10000  6590.62000     0.00000     6.78030
 15773.00000  6590.62000     0.00000     6.80790
 15848.80000  6590.62000     0.00000     6.77210
 15924.60000  6590.62000     0.00000     6.83420
 16000.40000  6590.62000     0.00000     6.76610
 16076.20000  6590.62000     0.00000     6.83010
 16152.00000  6590.62000     0.00000     6.77980
 16227.80000  6590.62000     0.00000     6.82010
 16303.60000  6590.62000     0.00000     6.78330
 16379.40000  6590.62000     0.00000     6.80090
 16455.20000  6590.62000     0.00000     6.77680
 16531.00000  6590.62000     0.00000     6.81150
 16606.80000  6590.62000     0.00000     6.76390
 16682.70000  6590.62000     0.00000     6.78640
 16758.50000  6590.62000     0.00000     6.77010
 16834.30000  6590.62000     0.00000     6.80570
 16910.10000  6590.62000     0.00000     6.74730
 16985.90000  6590.62000     0.00000     6.79510
 17061.70000  6590.62000     0.00000     6.75000
 17137.50000  6590.62000     0.00000     6.74280
 17213.30000  6590.62000     0.00000     6.78380
 17289.10000  6590.62000     0.00000     6.86180
 17364.90000  6590.62000     0.00000     6.80360
 17440.70000  6590.62000     0.00000     6.76000
 17516.60000  6590.62000     0.00000     6.78240
 17592.40000  6590.62000     0.00000     7.87710
 17668.20000  6590.62000     0.00000     7.46500
 17744.00000  6590.62000     0.00000     6.84350
 17819.80000  6590.62000     0.00000     6.76420
 17895.60000  6590.62000     0.00000     6.75160
 17971.40000  6590.62000     0.00000     6.78370
 18047.20000  6590.62000     0.00000     6.76260
 18123.00000  6590.62000     0.00000     6.75740
 18198.80000  6590.62000     0.00000     6.76550
 18274.60000  6590.62000     0.00000     6.76700
 18350.40000  6590.62000     0.00000     6.75910
 18426.30000  6590.62000     0.00000     6.75670
 18502.10000  6590.62000     0.00000     6.74530
 18577.90000  6590.62000     0.00000     6.76780
 18653.70000  6590.62000     0.00000     6.75460
 18729.50000  6590.62000     0.00000     6.78110
 18805.30000  6590.62000     0.00000     6.77790
 18881.10000  6590.62000     0.00000     6.76450
 18956.90000  6590.62000     0.00000     6.76260
 19032.70000  6590.62000     0.00000     6.75070
 19108.50000  6590.62000     0.00000     6.76000
 19184.30000  6590.62000     0.00000     6.76020
 19260.20000  6590.62000     0.00000     6.77460
 19336.00000  6590.62000     0.00000     6.76000
 19411.80000  6590.62000     0.00000     6.75090
 19487.60000  6590.62000     0.00000     6.75600
 19563.40000  6590.62000     0.00000     6.74970
 19639.20000  6590.62000     0.00000     6.72900
 19715.00000  6590.62000     0.00000     0.00000
 19790.80000  6590.62000     0.00000     0.00000
 19866.60000  6590.62000     0.00000     6.76020
 19942.40000  6590.62000     0.00000     6.73190
 20018.20000  6590.62000     0.00000     6.75880
 20094.00000  6590.62000     0.00000     6.75890
 20169.90000  6590.62000     0.00000     6.77520
 20245.70000  6590.62000     0.00000     6.77570
 20321.50000  6590.62000     0.00000     6.77660
 20397.30000  6590.62000     0.00000     6.77630
 20473.10000  6590.62000     0.00000     6.78760
 20548.90000  6590.62000     0.00000     6.77830
 20624.70000  6590.62000     0.00000     6.75980
